"pid","hid_panel","cid_panel","syear_panel","sample1_panel","inputdataset_panel","ple0010_h_panel","pla0009_h_panel","plh0258_v9_panel","plj0626_panel","plj0680_h_panel","plm0529_panel","plh0007_panel","plm0564_panel","plh0011_v2_panel","plh0012_h_panel","plm0663_panel","plm0664_panel","plm0665_panel","plm0666_panel","plm0667_panel","plm0668_panel","plm0672_panel","plm0673_panel","plm0674_panel","plm0675_panel","plj0606_panel","plj0607_panel","plj0608_panel","plj0609_panel","plj0610_panel","plj0611_panel","plj0612_panel","plj0613_panel","plj0614_panel","plj0615_panel","plj0616_panel","plj0617_panel","plj0618_panel","plj0619_panel","plj0620_panel","plj0621_panel","plj0622_panel","plj0623_panel","plj0624_panel","plj0625_panel","bgp143_bgp","bip_518_q106_bip","lr3078_bio","lr3079_bio","lb0228_bio","lr3041_bio","lr3046_bio","lr3130_bio","lr3122_bio","lr3123_bio","lr3124_bio","lr3125_bio","lr3126_bio","lr3127_bio","lr3128_bio","lr3129_bio","lr3136_bio","lr3137_bio","lr3138_bio","lr3139_bio","lr3140_bio","lr3141_bio","lr3142_bio","lr3143_bio","lr3144_bio","lr3145_bio","lr3146_bio","lm0623_bio","lm0624_bio","lr3147_bio","lr3148_bio","lr3149_bio","lr3150_bio","lr3151_bio","lr3152_bio","lr3153_bio","lr3154_bio","lr3155_bio","lr3156_bio","lr3157_bio","lr3158_bio","lr3159_bio","lr3160_bio","lr3161_bio","lr3162_bio","lr3163_bio","lr3164_bio","lr3165_bio","lr3166_bio","lr3167_bio"
36084201,3608425,3608425,2017,30,"bhp",1985,2,-5,2,3,2,4,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,3,3,2,-2,3,2014,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36084201,3608425,3608425,2018,30,"bip",1985,2,-5,2,-2,1,4,4,2,-2,5,1,3,4,4,4,8,8,8,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,3,3,2,-2,3,2014,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36084202,3608425,3608425,2016,30,"bgp",1985,1,4,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,1,4,4,19,-2,-2,2,4,5,2014,-2,-2,-2,-2,-2,-2,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36084202,3608425,3608425,2017,30,"bhp",1983,1,-5,2,3,2,4,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,-2,-2,2,4,5,2014,-2,-2,-2,-2,-2,-2,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36084202,3608425,3608425,2018,30,"bip",1983,1,-5,2,-2,2,4,4,2,-2,5,1,3,4,4,-1,6,8,8,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,-2,-2,2,4,5,2014,-2,-2,-2,-2,-2,-2,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36085101,3608514,3608514,2016,30,"bgp",1997,1,4,1,6,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1,1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,4,10,1,1,2,3,3,2015,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36085101,3608514,3608514,2017,30,"bhp",1997,1,-5,1,3,2,4,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,10,1,1,2,3,3,2015,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36085101,3608514,3608514,2018,30,"bip",1997,1,-5,1,-2,2,2,2,2,-2,4,1,3,4,4,4,9,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,10,1,1,2,3,3,2015,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36086401,3608646,3608646,2016,30,"bgp",1976,2,4,2,6,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,0,2,0,0,3,6,6,7,10,0,10,10,10,10,6,6,2,1,1,4,10,3,3,1,2,2,2015,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,1,2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36086401,3608646,3608646,2017,30,"bhp",1976,2,-5,2,3,2,4,2,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,10,3,3,1,2,2,2015,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,1,2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36086401,3608646,3608646,2018,30,"bip",1976,2,-5,2,-2,3,3,3,1,2,2,2,3,1,1,4,9,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,10,3,3,1,2,2,2015,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,1,2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36086402,3608646,3608646,2016,30,"bgp",1975,1,4,2,6,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,1,1,-1,7,7,0,10,10,10,8,7,7,1,1,1,4,10,2,2,2,1,3,2015,1,-2,-2,-2,-2,-2,1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36086402,3608646,3608646,2017,30,"bhp",1975,1,-5,2,3,2,4,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,10,2,2,2,1,3,2015,1,-2,-2,-2,-2,-2,1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36086402,3608646,3608646,2018,30,"bip",1975,1,-5,2,-2,3,3,2,2,-2,2,3,1,1,2,7,5,9,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,10,2,2,2,1,3,2015,1,-2,-2,-2,-2,-2,1,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36087201,3608727,3608727,2016,30,"bgp",1995,1,7,1,6,-8,2,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,0,1,2,1,2,1,6,7,9,0,10,10,10,10,6,6,2,1,1,2,21,3,1,2,-2,2,2014,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,2,-2,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36087201,3608727,3608727,2017,30,"bhp",1995,1,-5,1,5,5,2,1,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,21,3,1,2,-2,2,2014,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,2,-2,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36087201,3608727,3608727,2018,30,"bip",1995,1,-5,1,5,5,1,1,1,2,3,3,2,1,1,4,9,8,9,9,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,21,3,1,2,-2,2,2014,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,2,-2,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36087203,3608727,3608727,2016,30,"bgp",1970,2,7,2,6,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,1,2,1,0,2,7,7,7,10,10,10,10,10,10,7,7,1,1,1,4,21,4,4,1,-2,2,2014,1,-2,-2,-2,1,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36087203,3608727,3608727,2017,30,"bhp",1970,2,-5,2,6,2,4,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,21,4,4,1,-2,2,2014,1,-2,-2,-2,1,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36087203,3608727,3608727,2018,30,"bip",1970,2,-5,2,1,2,4,3,-1,-2,4,3,3,1,4,-1,7,9,7,9,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,21,4,4,1,-2,2,2014,1,-2,-2,-2,1,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36087501,3608751,3608751,2016,30,"bgp",1981,1,4,1,6,-8,3,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,6,0,0,1,1,7,0,0,10,10,10,10,5,5,5,1,1,3,19,2,2,2,5,2,2015,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,-2,1,3,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2
36087501,3608751,3608751,2017,30,"bhp",1981,1,-5,1,3,3,1,2,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,19,2,2,2,5,2,2015,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,-2,1,3,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2
36087501,3608751,3608751,2018,30,"bip",1981,1,-5,1,-2,2,4,4,-1,-2,4,3,3,1,1,-1,10,10,10,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,19,2,2,2,5,2,2015,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,-2,1,3,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2
36087901,3608794,3608794,2016,30,"bgp",1969,2,4,2,5,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,10,10,0,-1,-1,7,10,-1,10,10,10,10,7,7,1,7,7,4,16,2,3,1,3,3,2013,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,1,1,5,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2
36087901,3608794,3608794,2017,30,"bhp",1969,2,-5,4,1,1,4,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,16,2,3,1,3,3,2013,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,1,1,5,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2
36087901,3608794,3608794,2018,30,"bip",1969,2,-5,4,1,7,4,4,2,-2,5,2,3,4,4,4,5,6,-1,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,16,2,3,1,3,3,2013,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,1,1,5,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2
36087902,3608794,3608794,2016,30,"bgp",1998,1,4,1,5,-8,3,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,10,7,4,1,-1,7,0,6,10,10,10,9,7,7,1,1,4,3,16,1,2,2,-2,3,2013,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36087902,3608794,3608794,2017,30,"bhp",1998,1,-5,1,5,4,3,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,16,1,2,2,-2,3,2013,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36087902,3608794,3608794,2018,30,"bip",1998,1,-5,1,2,4,3,3,2,-2,4,3,2,1,1,4,6,5,5,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,16,1,2,2,-2,3,2013,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36089701,3608972,3608972,2016,30,"bgp",1974,1,4,2,3,-8,2,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,2,2,3,1,4,7,10,0,10,10,10,7,5,4,1,1,5,2,19,4,4,1,1,1,2015,1,-2,-2,-2,-2,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36089701,3608972,3608972,2017,30,"bhp",1974,1,-5,2,3,2,1,2,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,19,4,4,1,1,1,2015,1,-2,-2,-2,-2,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36089701,3608972,3608972,2018,30,"bip",1974,1,-5,2,3,3,2,2,1,2,2,3,1,1,1,4,7,8,10,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,19,4,4,1,1,1,2015,1,-2,-2,-2,-2,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36089801,3608980,3608980,2016,30,"bgp",1997,2,5,1,1,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,-1,-1,-1,-1,-1,-1,-1,4,1,-2,-2,2,-2,3,2013,-2,-2,-2,-2,-2,-2,-2,-1,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36089801,3608980,3608980,2017,30,"bhp",1997,2,-5,1,1,2,4,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,1,-2,-2,2,-2,3,2013,-2,-2,-2,-2,-2,-2,-2,-1,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36089801,3608980,3608980,2018,30,"bip",1997,2,-5,1,-2,3,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,1,-2,-2,2,-2,3,2013,-2,-2,-2,-2,-2,-2,-2,-1,1,-2,1,1,-2,-2,-2,-2,-2,-2,-2,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36091601,3609162,3609162,2016,30,"bgp",1990,1,4,1,1,-8,3,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,2,3,8,-1,5,7,8,5,10,10,10,10,7,7,5,1,1,3,19,3,3,1,2,3,2015,1,-2,1,-2,-2,1,1,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36091601,3609162,3609162,2017,30,"bhp",1990,1,-5,1,3,4,3,3,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,19,3,3,1,2,3,2015,1,-2,1,-2,-2,1,1,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36091601,3609162,3609162,2018,30,"bip",1990,1,-5,1,-2,4,4,4,1,-1,4,1,3,1,1,4,10,8,8,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,19,3,3,1,2,3,2015,1,-2,1,-2,-2,1,1,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36092001,3609200,3609200,2016,30,"bgp",1991,1,4,1,2,-8,1,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,7,1,1,7,10,10,10,10,10,10,5,5,1,2,5,1,19,4,4,1,-2,2,2014,-2,-2,-2,-2,-2,-2,1,-2,1,1,1,1,-2,-2,-2,-2,1,-2,-2,-1,-2,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36092001,3609200,3609200,2017,30,"bhp",1991,1,-5,2,3,4,1,2,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,19,4,4,1,-2,2,2014,-2,-2,-2,-2,-2,-2,1,-2,1,1,1,1,-2,-2,-2,-2,1,-2,-2,-1,-2,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36092001,3609200,3609200,2018,30,"bip",1991,1,-5,1,-2,4,2,2,2,-2,2,4,2,1,1,4,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,19,4,4,1,-2,2,2014,-2,-2,-2,-2,-2,-2,1,-2,1,1,1,1,-2,-2,-2,-2,1,-2,-2,-1,-2,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36092101,3609219,3609219,2016,30,"bgp",1984,2,5,2,1,-8,3,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,6,1,1,3,19,-2,-2,2,-2,4,2014,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36092101,3609219,3609219,2017,30,"bhp",1984,2,-5,2,1,7,1,1,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,19,-2,-2,2,-2,4,2014,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36092101,3609219,3609219,2018,30,"bip",1984,2,-5,2,1,7,2,2,1,2,2,3,3,1,1,4,9,9,6,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,19,-2,-2,2,-2,4,2014,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36092901,3609294,3609294,2016,30,"bgp",1969,1,4,2,3,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-1,-1,-1,5,6,-1,1,7,10,0,10,10,10,10,7,7,2,7,1,4,19,2,1,2,3,5,2015,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36092901,3609294,3609294,2017,30,"bhp",1969,1,-5,2,3,2,4,4,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,1,2,3,5,2015,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36092901,3609294,3609294,2018,30,"bip",1969,1,-5,2,-2,2,4,4,2,-2,5,1,3,4,4,4,10,10,10,10,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,2,1,2,3,5,2015,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36093301,3609332,3609332,2016,30,"bgp",1991,1,4,1,6,-8,4,-8,-5,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,4,2,5,3,3,5,5,7,-1,-1,-1,-1,-1,10,6,6,5,-1,5,4,19,3,3,2,-2,3,2015,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
36093301,3609332,3609332,2017,30,"bhp",1991,1,-5,1,3,1,3,3,2,-2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,19,3,3,2,-2,3,2015,-2,-2,-2,-2,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
